"embedder","dataset","length","metric_test","metric"
"MolR_gcn","CYP2D6_Substrate_CarbonMangels","1024","0.711338868707836","0.8406593406593407"
"MolR_tag","CYP2D6_Substrate_CarbonMangels","1024","0.7855474831344058","0.8612637362637363"
"MoleOOD_OGB_GIN","CYP2D6_Substrate_CarbonMangels","1024","0.7139335755059677","0.7733516483516483"
"MoleOOD_OGB_GCN","CYP2D6_Substrate_CarbonMangels","1024","0.7533731188375714","0.804945054945055"
"MoleOOD_OGB_SAGE","CYP2D6_Substrate_CarbonMangels","1024","0.6986248053969901","0.8159340659340659"
"ThreeDInfomax","CYP2D6_Substrate_CarbonMangels","1024","0.7362480539699013","0.7939560439560439"
"ContextPred","CYP2D6_Substrate_CarbonMangels","1024","0.7734671730873576","0.5848765432098765"
"GPT-GNN","CYP2D6_Substrate_CarbonMangels","1024","0.7306022788931091","0.6280864197530864"
"GraphMVP","CYP2D6_Substrate_CarbonMangels","1024","0.7078133478024959","0.7716049382716049"
"GROVER","CYP2D6_Substrate_CarbonMangels","1024","0.7083559413998916","0.7762345679012346"
"AttributeMask","CYP2D6_Substrate_CarbonMangels","1024","0.6625067824199675","0.6712962962962964"
"GraphLog","CYP2D6_Substrate_CarbonMangels","1024","0.8182311448724905","0.712962962962963"
"GraphCL","CYP2D6_Substrate_CarbonMangels","1024","0.8223005968529571","0.7191358024691359"
"InfoGraph","CYP2D6_Substrate_CarbonMangels","1024","0.74877916440586","0.5787037037037037"
"Not-trained","CYP2D6_Substrate_CarbonMangels","1024","0.7249050461204557","0.7777777777777778"
"MolBert","CYP2D6_Substrate_CarbonMangels","1024","0.7110689093868693","0.7993827160493827"
"ChemBertMLM-5M","CYP2D6_Substrate_CarbonMangels","1024","0.6535539880629408","0.7314814814814814"
"ChemBertMLM-10M","CYP2D6_Substrate_CarbonMangels","1024","0.7007596310363537","0.7870370370370371"
"ChemBertMLM-77M","CYP2D6_Substrate_CarbonMangels","1024","0.6185567010309277","0.8240740740740741"
"ChemBertMTR-5M","CYP2D6_Substrate_CarbonMangels","1024","0.7314161692892024","0.7469135802469136"
"ChemBertMTR-10M","CYP2D6_Substrate_CarbonMangels","1024","0.7192078133478025","0.8688271604938272"
"ChemBertMTR-77M","CYP2D6_Substrate_CarbonMangels","1024","0.7471513836136733","0.7654320987654322"
"ChemGPT-1.2B","CYP2D6_Substrate_CarbonMangels","1024","0.7381985892566468","0.7376543209876543"
"ChemGPT-19M","CYP2D6_Substrate_CarbonMangels","1024","0.721106890938687","0.7839506172839505"
"ChemGPT-4.7M","CYP2D6_Substrate_CarbonMangels","1024","0.8171459576776995","0.6435185185185186"
"DenoisingPretrainingPQCMv4","CYP2D6_Substrate_CarbonMangels","1024","0.7124253933803582","0.7947530864197531"
"FRAD_QM9","CYP2D6_Substrate_CarbonMangels","1024","0.6462289744981009","0.7746913580246915"
"MolR_gat","CYP2D6_Substrate_CarbonMangels","1024","0.7474226804123711","0.8796296296296297"
"MolR_gcn","CYP2D6_Substrate_CarbonMangels","1024","0.6524688008681497","0.8209876543209877"
"MolR_tag","CYP2D6_Substrate_CarbonMangels","1024","0.7219207813347802","0.7916666666666666"
"MoleOOD_OGB_GIN","CYP2D6_Substrate_CarbonMangels","1024","0.693163320672816","0.662037037037037"
"MoleOOD_OGB_GCN","CYP2D6_Substrate_CarbonMangels","1024","0.7433532284319047","0.7145061728395061"
"MoleOOD_OGB_SAGE","CYP2D6_Substrate_CarbonMangels","1024","0.6915355398806294","0.6404320987654322"
"ThreeDInfomax","CYP2D6_Substrate_CarbonMangels","1024","0.7045577862181226","0.8117283950617284"
"ContextPred","CYP2D6_Substrate_CarbonMangels","1024","0.6486706456863808","0.7490079365079366"
"GPT-GNN","CYP2D6_Substrate_CarbonMangels","1024","0.6893651654910473","0.8065476190476191"
"GraphMVP","CYP2D6_Substrate_CarbonMangels","1024","0.7658708627238198","0.8333333333333334"
"GROVER","CYP2D6_Substrate_CarbonMangels","1024","0.752306022788931","0.798611111111111"
"AttributeMask","CYP2D6_Substrate_CarbonMangels","1024","0.7495930548019534","0.7698412698412699"
"GraphLog","CYP2D6_Substrate_CarbonMangels","1024","0.7384698860553446","0.7936507936507936"
"GraphCL","CYP2D6_Substrate_CarbonMangels","1024","0.7951709169831797","0.7202380952380953"
"InfoGraph","CYP2D6_Substrate_CarbonMangels","1024","0.6825827455236029","0.8283730158730159"
"Not-trained","CYP2D6_Substrate_CarbonMangels","1024","0.7422680412371134","0.8224206349206349"
"MolBert","CYP2D6_Substrate_CarbonMangels","1024","0.722192078133478","0.7827380952380952"
"ChemBertMLM-5M","CYP2D6_Substrate_CarbonMangels","1024","0.8016820401519262","0.7202380952380952"
"ChemBertMLM-10M","CYP2D6_Substrate_CarbonMangels","1024","0.7371134020618556","0.8125"
"ChemBertMLM-77M","CYP2D6_Substrate_CarbonMangels","1024","0.5895279435702658","0.6875"
"ChemBertMTR-5M","CYP2D6_Substrate_CarbonMangels","1024","0.7162235485621269","0.8214285714285714"
"ChemBertMTR-10M","CYP2D6_Substrate_CarbonMangels","1024","0.8185024416711882","0.8134920634920635"
"ChemBertMTR-77M","CYP2D6_Substrate_CarbonMangels","1024","0.770482908301682","0.8204365079365079"
"ChemGPT-1.2B","CYP2D6_Substrate_CarbonMangels","1024","0.711340206185567","0.7420634920634921"
"ChemGPT-19M","CYP2D6_Substrate_CarbonMangels","1024","0.7712967986977753","0.6656746031746033"
"ChemGPT-4.7M","CYP2D6_Substrate_CarbonMangels","1024","0.7061855670103092","0.7708333333333334"
"DenoisingPretrainingPQCMv4","CYP2D6_Substrate_CarbonMangels","1024","0.7308735756918069","0.8025793650793651"
"FRAD_QM9","CYP2D6_Substrate_CarbonMangels","1024","0.722192078133478","0.816468253968254"
"MolR_gat","CYP2D6_Substrate_CarbonMangels","1024","0.7189365165491047","0.7767857142857143"
"MolR_gcn","CYP2D6_Substrate_CarbonMangels","1024","0.7444384156266955","0.7876984126984127"
"MolR_tag","CYP2D6_Substrate_CarbonMangels","1024","0.7685838307107976","0.7817460317460317"
"MoleOOD_OGB_GIN","CYP2D6_Substrate_CarbonMangels","1024","0.6671188279978295","0.7509920634920635"
"MoleOOD_OGB_GCN","CYP2D6_Substrate_CarbonMangels","1024","0.7246337493217581","0.7986111111111112"
"MoleOOD_OGB_SAGE","CYP2D6_Substrate_CarbonMangels","1024","0.7509495387954422","0.8115079365079365"
"ThreeDInfomax","CYP2D6_Substrate_CarbonMangels","1024","0.7734671730873576","0.8045634920634921"
"ContextPred","CYP2D6_Substrate_CarbonMangels","1024","0.6511428571428571","0.7376033057851239"
"GPT-GNN","CYP2D6_Substrate_CarbonMangels","1024","0.614","0.6983471074380165"
"GraphMVP","CYP2D6_Substrate_CarbonMangels","1024","0.6974285714285714","0.7159090909090908"
"GROVER","CYP2D6_Substrate_CarbonMangels","1024","0.7","0.7623966942148761"
"AttributeMask","CYP2D6_Substrate_CarbonMangels","1024","0.6659999999999999","0.6725206611570248"
"GraphLog","CYP2D6_Substrate_CarbonMangels","1024","0.724","0.7913223140495868"
"GraphCL","CYP2D6_Substrate_CarbonMangels","1024","0.6642857142857143","0.722107438016529"
"InfoGraph","CYP2D6_Substrate_CarbonMangels","1024","0.5694285714285714","0.7066115702479339"
"Not-trained","CYP2D6_Substrate_CarbonMangels","1024","0.7234285714285714","0.8223140495867769"
"MolBert","CYP2D6_Substrate_CarbonMangels","1024","0.6514285714285715","0.865702479338843"
"ChemBertMLM-5M","CYP2D6_Substrate_CarbonMangels","1024","0.6448571428571429","0.8471074380165289"
"ChemBertMLM-10M","CYP2D6_Substrate_CarbonMangels","1024","0.7125714285714285","0.7634297520661156"
"ChemBertMLM-77M","CYP2D6_Substrate_CarbonMangels","1024","0.6337142857142858","0.7820247933884298"
"ChemBertMTR-5M","CYP2D6_Substrate_CarbonMangels","1024","0.6559999999999999","0.8305785123966943"
"ChemBertMTR-10M","CYP2D6_Substrate_CarbonMangels","1024","0.6497142857142857","0.7696280991735537"
"ChemBertMTR-77M","CYP2D6_Substrate_CarbonMangels","1024","0.702","0.7975206611570248"
"ChemGPT-1.2B","CYP2D6_Substrate_CarbonMangels","1024","0.6302857142857142","0.8047520661157025"
"ChemGPT-19M","CYP2D6_Substrate_CarbonMangels","1024","0.6034285714285714","0.7716942148760331"
"ChemGPT-4.7M","CYP2D6_Substrate_CarbonMangels","1024","0.614","0.8305785123966941"
"DenoisingPretrainingPQCMv4","CYP2D6_Substrate_CarbonMangels","1024","0.6691428571428572","0.8326446280991736"
"FRAD_QM9","CYP2D6_Substrate_CarbonMangels","1024","0.6262857142857143","0.7964876033057852"
"MolR_gat","CYP2D6_Substrate_CarbonMangels","1024","0.7237142857142858","0.7902892561983471"
"MolR_gcn","CYP2D6_Substrate_CarbonMangels","1024","0.6462857142857142","0.8233471074380165"
"MolR_tag","CYP2D6_Substrate_CarbonMangels","1024","0.7231428571428571","0.8398760330578512"
"MoleOOD_OGB_GIN","CYP2D6_Substrate_CarbonMangels","1024","0.6531428571428571","0.75"
"MoleOOD_OGB_GCN","CYP2D6_Substrate_CarbonMangels","1024","0.696","0.7706611570247934"
"MoleOOD_OGB_SAGE","CYP2D6_Substrate_CarbonMangels","1024","0.6905714285714285","0.8264462809917356"
"ThreeDInfomax","CYP2D6_Substrate_CarbonMangels","1024","0.6328571428571428","0.8047520661157026"
"ContextPred","CYP2D6_Substrate_CarbonMangels","1024","0.688061938061938","0.7902173913043478"
"GPT-GNN","CYP2D6_Substrate_CarbonMangels","1024","0.6493506493506493","0.667391304347826"
"GraphMVP","CYP2D6_Substrate_CarbonMangels","1024","0.7357642357642358","0.7260869565217392"
"GROVER","CYP2D6_Substrate_CarbonMangels","1024","0.7594905094905094","0.7184782608695652"
"AttributeMask","CYP2D6_Substrate_CarbonMangels","1024","0.6968031968031968","0.7684782608695652"
"GraphLog","CYP2D6_Substrate_CarbonMangels","1024","0.7987012987012987","0.7369565217391304"
"GraphCL","CYP2D6_Substrate_CarbonMangels","1024","0.7804695304695305","0.7423913043478261"
"InfoGraph","CYP2D6_Substrate_CarbonMangels","1024","0.6058941058941059","0.6478260869565218"
"Not-trained","CYP2D6_Substrate_CarbonMangels","1024","0.7707292707292707","0.7521739130434782"
"MolBert","CYP2D6_Substrate_CarbonMangels","1024","0.7017982017982017","0.7000000000000001"
"ChemBertMLM-5M","CYP2D6_Substrate_CarbonMangels","1024","0.712037962037962","0.7010869565217391"
"ChemBertMLM-10M","CYP2D6_Substrate_CarbonMangels","1024","0.7612387612387612","0.8695652173913043"
"ChemBertMLM-77M","CYP2D6_Substrate_CarbonMangels","1024","0.6288711288711288","0.658695652173913"
"ChemBertMTR-5M","CYP2D6_Substrate_CarbonMangels","1024","0.7652347652347652","0.7565217391304349"
"ChemBertMTR-10M","CYP2D6_Substrate_CarbonMangels","1024","0.7672327672327672","0.7065217391304348"
"ChemBertMTR-77M","CYP2D6_Substrate_CarbonMangels","1024","0.6983016983016982","0.701086956521739"
"ChemGPT-1.2B","CYP2D6_Substrate_CarbonMangels","1024","0.6818181818181818","0.7456521739130434"
"ChemGPT-19M","CYP2D6_Substrate_CarbonMangels","1024","0.667082917082917","0.7706521739130434"
"ChemGPT-4.7M","CYP2D6_Substrate_CarbonMangels","1024","0.7007992007992008","0.7804347826086957"
"DenoisingPretrainingPQCMv4","CYP2D6_Substrate_CarbonMangels","1024","0.6283716283716283","0.816304347826087"
"FRAD_QM9","CYP2D6_Substrate_CarbonMangels","1024","0.6913086913086913","0.7467391304347826"
"MolR_gat","CYP2D6_Substrate_CarbonMangels","1024","0.7075424575424575","0.7576086956521739"
"MolR_gcn","CYP2D6_Substrate_CarbonMangels","1024","0.6648351648351648","0.7597826086956522"
"MolR_tag","CYP2D6_Substrate_CarbonMangels","1024","0.7335164835164835","0.7934782608695652"
"MoleOOD_OGB_GIN","CYP2D6_Substrate_CarbonMangels","1024","0.6533466533466533","0.6728260869565218"
"MoleOOD_OGB_GCN","CYP2D6_Substrate_CarbonMangels","1024","0.6943056943056942","0.7369565217391305"
"MoleOOD_OGB_SAGE","CYP2D6_Substrate_CarbonMangels","1024","0.6900599400599401","0.6923913043478261"
"ThreeDInfomax","CYP2D6_Substrate_CarbonMangels","1024","0.6960539460539461","0.7641304347826088"
"ContextPred","CYP2D6_Substrate_CarbonMangels","1024","0.6235526315789474","0.755357142857143"
"GPT-GNN","CYP2D6_Substrate_CarbonMangels","1024","0.6696052631578947","0.6607142857142857"
"GraphMVP","CYP2D6_Substrate_CarbonMangels","1024","0.7077631578947368","0.7964285714285715"
"GROVER","CYP2D6_Substrate_CarbonMangels","1024","0.7696052631578948","0.8339285714285715"
"AttributeMask","CYP2D6_Substrate_CarbonMangels","1024","0.6817105263157894","0.7625000000000001"
"GraphLog","CYP2D6_Substrate_CarbonMangels","1024","0.7214473684210526","0.7892857142857143"
"GraphCL","CYP2D6_Substrate_CarbonMangels","1024","0.7164473684210525","0.8339285714285715"
"InfoGraph","CYP2D6_Substrate_CarbonMangels","1024","0.6446052631578948","0.7857142857142857"
"Not-trained","CYP2D6_Substrate_CarbonMangels","1024","0.7738157894736842","0.8392857142857143"
"MolBert","CYP2D6_Substrate_CarbonMangels","1024","0.6896052631578948","0.8053571428571429"
"ChemBertMLM-5M","CYP2D6_Substrate_CarbonMangels","1024","0.750921052631579","0.8517857142857144"
"ChemBertMLM-10M","CYP2D6_Substrate_CarbonMangels","1024","0.6348684210526315","0.7232142857142858"
"ChemBertMLM-77M","CYP2D6_Substrate_CarbonMangels","1024","0.6922368421052632","0.7928571428571428"
"ChemBertMTR-5M","CYP2D6_Substrate_CarbonMangels","1024","0.7517105263157895","0.8839285714285715"
"ChemBertMTR-10M","CYP2D6_Substrate_CarbonMangels","1024","0.7161842105263158","0.8982142857142857"
"ChemBertMTR-77M","CYP2D6_Substrate_CarbonMangels","1024","0.6306578947368421","0.7678571428571429"
"ChemGPT-1.2B","CYP2D6_Substrate_CarbonMangels","1024","0.7527631578947368","0.7874999999999999"
"ChemGPT-19M","CYP2D6_Substrate_CarbonMangels","1024","0.775921052631579","0.8"
"ChemGPT-4.7M","CYP2D6_Substrate_CarbonMangels","1024","0.7069736842105263","0.7892857142857144"
"DenoisingPretrainingPQCMv4","CYP2D6_Substrate_CarbonMangels","1024","0.7156578947368422","0.8803571428571428"
"FRAD_QM9","CYP2D6_Substrate_CarbonMangels","1024","0.7577631578947368","0.8803571428571428"
"MolR_gat","CYP2D6_Substrate_CarbonMangels","1024","0.8372368421052631","0.8714285714285714"
"MolR_gcn","CYP2D6_Substrate_CarbonMangels","1024","0.7132894736842105","0.9196428571428571"
"MolR_tag","CYP2D6_Substrate_CarbonMangels","1024","0.7743421052631578","0.8946428571428571"
"MoleOOD_OGB_GIN","CYP2D6_Substrate_CarbonMangels","1024","0.6351315789473684","0.7642857142857142"
"MoleOOD_OGB_GCN","CYP2D6_Substrate_CarbonMangels","1024","0.6969736842105262","0.7910714285714285"
"MoleOOD_OGB_SAGE","CYP2D6_Substrate_CarbonMangels","1024","0.6946052631578947","0.9017857142857143"
"ThreeDInfomax","CYP2D6_Substrate_CarbonMangels","1024","0.7030263157894737","0.8821428571428571"
"ContextPred","CYP2D6_Substrate_CarbonMangels","1024","0.6683168316831682","0.6657483930211203"
"GPT-GNN","CYP2D6_Substrate_CarbonMangels","1024","0.5745486313337216","0.8301193755739211"
"GraphMVP","CYP2D6_Substrate_CarbonMangels","1024","0.6889924286546301","0.8466483011937558"
"GROVER","CYP2D6_Substrate_CarbonMangels","1024","0.7143273150844496","0.8916437098255281"
"AttributeMask","CYP2D6_Substrate_CarbonMangels","1024","0.611531741409435","0.7483930211202938"
"GraphLog","CYP2D6_Substrate_CarbonMangels","1024","0.7291788002329644","0.8916437098255281"
"GraphCL","CYP2D6_Substrate_CarbonMangels","1024","0.6578334304018638","0.8255280073461891"
"InfoGraph","CYP2D6_Substrate_CarbonMangels","1024","0.6144437973209085","0.7465564738292012"
"Not-trained","CYP2D6_Substrate_CarbonMangels","1024","0.7373325567850904","0.8585858585858586"
"MolBert","CYP2D6_Substrate_CarbonMangels","1024","0.7181129877693652","0.8218549127640037"
"ChemBertMLM-5M","CYP2D6_Substrate_CarbonMangels","1024","0.6144437973209086","0.7529843893480257"
"ChemBertMLM-10M","CYP2D6_Substrate_CarbonMangels","1024","0.6709376820034945","0.8062442607897153"
"ChemBertMLM-77M","CYP2D6_Substrate_CarbonMangels","1024","0.6578334304018637","0.7153351698806244"
"ChemBertMTR-5M","CYP2D6_Substrate_CarbonMangels","1024","0.7332556785090273","0.9008264462809917"
"ChemBertMTR-10M","CYP2D6_Substrate_CarbonMangels","1024","0.7079207920792079","0.8705234159779615"
"ChemBertMTR-77M","CYP2D6_Substrate_CarbonMangels","1024","0.6578334304018637","0.859504132231405"
"ChemGPT-1.2B","CYP2D6_Substrate_CarbonMangels","1024","0.7347117064647641","0.758494031221304"
"ChemGPT-19M","CYP2D6_Substrate_CarbonMangels","1024","0.7032615026208503","0.8034894398530762"
"ChemGPT-4.7M","CYP2D6_Substrate_CarbonMangels","1024","0.5993011065812462","0.7786960514233241"
"DenoisingPretrainingPQCMv4","CYP2D6_Substrate_CarbonMangels","1024","0.6415259172976121","0.866850321395776"
"FRAD_QM9","CYP2D6_Substrate_CarbonMangels","1024","0.6834595224228306","0.8025711662075299"
"MolR_gat","CYP2D6_Substrate_CarbonMangels","1024","0.6773442050087362","0.8686868686868687"
"MolR_gcn","CYP2D6_Substrate_CarbonMangels","1024","0.6080372743156669","0.8604224058769514"
"MolR_tag","CYP2D6_Substrate_CarbonMangels","1024","0.5975538730343622","0.9044995408631773"
"MoleOOD_OGB_GIN","CYP2D6_Substrate_CarbonMangels","1024","0.5716365754222481","0.768595041322314"
"MoleOOD_OGB_GCN","CYP2D6_Substrate_CarbonMangels","1024","0.6933605125218404","0.8402203856749311"
"MoleOOD_OGB_SAGE","CYP2D6_Substrate_CarbonMangels","1024","0.6199767035527083","0.751147842056933"
"ThreeDInfomax","CYP2D6_Substrate_CarbonMangels","1024","0.6651135701805476","0.8760330578512396"
"ContextPred","CYP2D6_Substrate_CarbonMangels","1024","0.777992277992278","0.5558223289315727"
"GPT-GNN","CYP2D6_Substrate_CarbonMangels","1024","0.7355212355212355","0.7082833133253301"
"GraphMVP","CYP2D6_Substrate_CarbonMangels","1024","0.7735797021511307","0.8067226890756303"
"GROVER","CYP2D6_Substrate_CarbonMangels","1024","0.7768891340319912","0.8595438175270108"
"AttributeMask","CYP2D6_Substrate_CarbonMangels","1024","0.7515168229453945","0.7262905162064826"
"GraphLog","CYP2D6_Substrate_CarbonMangels","1024","0.8447324875896305","0.7683073229291717"
"GraphCL","CYP2D6_Substrate_CarbonMangels","1024","0.7479316050744622","0.793517406962785"
"InfoGraph","CYP2D6_Substrate_CarbonMangels","1024","0.6583011583011583","0.6986794717887154"
"Not-trained","CYP2D6_Substrate_CarbonMangels","1024","0.7956425813568672","0.8307322929171668"
"MolBert","CYP2D6_Substrate_CarbonMangels","1024","0.7539988968560397","0.7214885954381752"
"ChemBertMLM-5M","CYP2D6_Substrate_CarbonMangels","1024","0.6927744070601213","0.8211284513805521"
"ChemBertMLM-10M","CYP2D6_Substrate_CarbonMangels","1024","0.7887479316050744","0.8151260504201681"
"ChemBertMLM-77M","CYP2D6_Substrate_CarbonMangels","1024","0.7277992277992279","0.8547418967587035"
"ChemBertMTR-5M","CYP2D6_Substrate_CarbonMangels","1024","0.7887479316050744","0.8331332533013205"
"ChemBertMTR-10M","CYP2D6_Substrate_CarbonMangels","1024","0.7705460562603419","0.8991596638655462"
"ChemBertMTR-77M","CYP2D6_Substrate_CarbonMangels","1024","0.776061776061776","0.8427370948379351"
"ChemGPT-1.2B","CYP2D6_Substrate_CarbonMangels","1024","0.7506894649751792","0.793517406962785"
"ChemGPT-19M","CYP2D6_Substrate_CarbonMangels","1024","0.7567567567567567","0.7046818727490997"
"ChemGPT-4.7M","CYP2D6_Substrate_CarbonMangels","1024","0.7537231108659681","0.8211284513805522"
"DenoisingPretrainingPQCMv4","CYP2D6_Substrate_CarbonMangels","1024","0.7399338113623827","0.8211284513805521"
"FRAD_QM9","CYP2D6_Substrate_CarbonMangels","1024","0.709873138444567","0.7767106842737095"
"MolR_gat","CYP2D6_Substrate_CarbonMangels","1024","0.6712630998345285","0.8415366146458583"
"MolR_gcn","CYP2D6_Substrate_CarbonMangels","1024","0.7556536127964699","0.8163265306122449"
"MolR_tag","CYP2D6_Substrate_CarbonMangels","1024","0.7018753447324876","0.865546218487395"
"MoleOOD_OGB_GIN","CYP2D6_Substrate_CarbonMangels","1024","0.7065637065637066","0.6974789915966387"
"MoleOOD_OGB_GCN","CYP2D6_Substrate_CarbonMangels","1024","0.7457253171538886","0.7070828331332533"
"MoleOOD_OGB_SAGE","CYP2D6_Substrate_CarbonMangels","1024","0.6828461114175399","0.7623049219687875"
"ThreeDInfomax","CYP2D6_Substrate_CarbonMangels","1024","0.7843353557639272","0.8895558223289316"
"ContextPred","CYP2D6_Substrate_CarbonMangels","1024","0.7007894736842105","0.730654761904762"
"GPT-GNN","CYP2D6_Substrate_CarbonMangels","1024","0.7092105263157893","0.7316468253968254"
"GraphMVP","CYP2D6_Substrate_CarbonMangels","1024","0.6786842105263158","0.8239087301587302"
"GROVER","CYP2D6_Substrate_CarbonMangels","1024","0.778421052631579","0.7971230158730158"
"AttributeMask","CYP2D6_Substrate_CarbonMangels","1024","0.629736842105263","0.7594246031746031"
"GraphLog","CYP2D6_Substrate_CarbonMangels","1024","0.7610526315789474","0.8239087301587301"
"GraphCL","CYP2D6_Substrate_CarbonMangels","1024","0.7042105263157894","0.7842261904761905"
"InfoGraph","CYP2D6_Substrate_CarbonMangels","1024","0.5786842105263158","0.7564484126984127"
"Not-trained","CYP2D6_Substrate_CarbonMangels","1024","0.7586842105263158","0.7752976190476191"
"MolBert","CYP2D6_Substrate_CarbonMangels","1024","0.623421052631579","0.8110119047619048"
"ChemBertMLM-5M","CYP2D6_Substrate_CarbonMangels","1024","0.5955263157894737","0.7971230158730159"
"ChemBertMLM-10M","CYP2D6_Substrate_CarbonMangels","1024","0.7322368421052632","0.7633928571428571"
"ChemBertMLM-77M","CYP2D6_Substrate_CarbonMangels","1024","0.5760526315789474","0.583829365079365"
"ChemBertMTR-5M","CYP2D6_Substrate_CarbonMangels","1024","0.6818421052631579","0.8209325396825397"
"ChemBertMTR-10M","CYP2D6_Substrate_CarbonMangels","1024","0.626578947368421","0.8189484126984128"
"ChemBertMTR-77M","CYP2D6_Substrate_CarbonMangels","1024","0.7223684210526315","0.7465277777777778"
"ChemGPT-1.2B","CYP2D6_Substrate_CarbonMangels","1024","0.6307894736842105","0.7931547619047619"
"ChemGPT-19M","CYP2D6_Substrate_CarbonMangels","1024","0.6828947368421052","0.8199404761904762"
"ChemGPT-4.7M","CYP2D6_Substrate_CarbonMangels","1024","0.5810526315789474","0.7574404761904762"
"DenoisingPretrainingPQCMv4","CYP2D6_Substrate_CarbonMangels","1024","0.7221052631578947","0.835813492063492"
"FRAD_QM9","CYP2D6_Substrate_CarbonMangels","1024","0.6821052631578947","0.8110119047619049"
"MolR_gat","CYP2D6_Substrate_CarbonMangels","1024","0.7881578947368421","0.8566468253968254"
"MolR_gcn","CYP2D6_Substrate_CarbonMangels","1024","0.7860526315789473","0.8685515873015873"
"MolR_tag","CYP2D6_Substrate_CarbonMangels","1024","0.7613157894736843","0.84375"
"MoleOOD_OGB_GIN","CYP2D6_Substrate_CarbonMangels","1024","0.5328947368421053","0.6096230158730159"
"MoleOOD_OGB_GCN","CYP2D6_Substrate_CarbonMangels","1024","0.7150000000000001","0.78125"
"MoleOOD_OGB_SAGE","CYP2D6_Substrate_CarbonMangels","1024","0.6821052631578947","0.7921626984126985"
"ThreeDInfomax","CYP2D6_Substrate_CarbonMangels","1024","0.6755263157894736","0.7872023809523809"
"ContextPred","CYP2D6_Substrate_CarbonMangels","1024","0.6304945054945055","0.80375"
"GPT-GNN","CYP2D6_Substrate_CarbonMangels","1024","0.6639610389610389","0.6712500000000001"
"GraphMVP","CYP2D6_Substrate_CarbonMangels","1024","0.7293956043956045","0.79125"
"GROVER","CYP2D6_Substrate_CarbonMangels","1024","0.747127872127872","0.8899999999999999"
"AttributeMask","CYP2D6_Substrate_CarbonMangels","1024","0.6484765234765235","0.7525000000000001"
"GraphLog","CYP2D6_Substrate_CarbonMangels","1024","0.7598651348651349","0.8475"
"GraphCL","CYP2D6_Substrate_CarbonMangels","1024","0.7126623376623376","0.8775"
"InfoGraph","CYP2D6_Substrate_CarbonMangels","1024","0.6132617382617382","0.73875"
"Not-trained","CYP2D6_Substrate_CarbonMangels","1024","0.7201548451548452","0.8700000000000001"
"MolBert","CYP2D6_Substrate_CarbonMangels","1024","0.7681068931068931","0.8524999999999999"
"ChemBertMLM-5M","CYP2D6_Substrate_CarbonMangels","1024","0.63499000999001","0.85625"
"ChemBertMLM-10M","CYP2D6_Substrate_CarbonMangels","1024","0.7129120879120878","0.85375"
"ChemBertMLM-77M","CYP2D6_Substrate_CarbonMangels","1024","0.6072677322677321","0.7975"
"ChemBertMTR-5M","CYP2D6_Substrate_CarbonMangels","1024","0.6826923076923076","0.88625"
"ChemBertMTR-10M","CYP2D6_Substrate_CarbonMangels","1024","0.6759490509490509","0.8387500000000001"
"ChemBertMTR-77M","CYP2D6_Substrate_CarbonMangels","1024","0.6307442557442557","0.87875"
"ChemGPT-1.2B","CYP2D6_Substrate_CarbonMangels","1024","0.6727022977022978","0.82"
"ChemGPT-19M","CYP2D6_Substrate_CarbonMangels","1024","0.696928071928072","0.77"
"ChemGPT-4.7M","CYP2D6_Substrate_CarbonMangels","1024","0.6542207792207793","0.81125"
"DenoisingPretrainingPQCMv4","CYP2D6_Substrate_CarbonMangels","1024","0.6896853146853148","0.85375"
"FRAD_QM9","CYP2D6_Substrate_CarbonMangels","1024","0.6906843156843157","0.8450000000000001"
"MolR_gat","CYP2D6_Substrate_CarbonMangels","1024","0.6697052947052947","0.78875"
"MolR_gcn","CYP2D6_Substrate_CarbonMangels","1024","0.6582167832167832","0.805"
"MolR_tag","CYP2D6_Substrate_CarbonMangels","1024","0.6976773226773226","0.8674999999999999"
"MoleOOD_OGB_GIN","CYP2D6_Substrate_CarbonMangels","1024","0.670954045954046","0.8"
"MoleOOD_OGB_GCN","CYP2D6_Substrate_CarbonMangels","1024","0.7428821178821179","0.8225"
"MoleOOD_OGB_SAGE","CYP2D6_Substrate_CarbonMangels","1024","0.7211538461538461","0.74875"
"ThreeDInfomax","CYP2D6_Substrate_CarbonMangels","1024","0.6764485514485514","0.79375"
"ContextPred","CYP2C9_Veith","1024","0.7540155788342735","0.805202958376333"
"GPT-GNN","CYP2C9_Veith","1024","0.761286596830513","0.7770777433780529"
"GraphMVP","CYP2C9_Veith","1024","0.82141104843764","0.8630460956312349"
"GROVER","CYP2C9_Veith","1024","0.8108084877786732","0.8488046095631235"
"AttributeMask","CYP2C9_Veith","1024","0.7877213716536843","0.8007791537667699"
"GraphLog","CYP2C9_Veith","1024","0.8323305577938939","0.8648555211558308"
"GraphCL","CYP2C9_Veith","1024","0.8358420628525383","0.8473632610939112"
"InfoGraph","CYP2C9_Veith","1024","0.8006056943325275","0.8351100791193671"
"Not-trained","CYP2C9_Veith","1024","0.811941982272361","0.8443257653938768"
"MolBert","CYP2C9_Veith","1024","0.8099847792998479","0.8484227726178191"
"ChemBertMLM-5M","CYP2C9_Veith","1024","0.7975351419106456","0.8022652218782248"
"ChemBertMLM-10M","CYP2C9_Veith","1024","0.8263864267168053","0.8618765049879601"
"ChemBertMLM-77M","CYP2C9_Veith","1024","0.7954910914137344","0.8154747162022704"
