,embedder,dataset,metric_test,metric
4140,GraphMVP,ToxCast,0.5378937007874016,0.88671875
4152,GraphMVP,ToxCast,0.6947202521670607,0.7975013014055179
4164,GraphMVP,ToxCast,0.6571054750402576,0.7570754716981132
4176,GraphMVP,ToxCast,0.6347352024922117,0.7866161616161617
4188,GraphMVP,ToxCast,0.38736979166666663,0.49081364829396323
4200,GraphMVP,ToxCast,0.5923123123123124,0.7116228070175439
4212,GraphMVP,ToxCast,0.578544061302682,0.49404761904761907
4224,GraphMVP,ToxCast,0.6878048780487804,0.7748724489795918
4236,GraphMVP,ToxCast,0.7242063492063493,0.7324561403508772
4248,GraphMVP,ToxCast,0.6748188405797102,0.0
4260,GraphMVP,ToxCast,0.705087668870365,0.0
4272,GraphMVP,ToxCast,0.6617371151087077,0.8207236842105263
4284,GraphMVP,ToxCast,0.7218768950879321,0.7064393939393939
4296,GraphMVP,ToxCast,0.716743119266055,0.7714497041420119
4308,GraphMVP,ToxCast,0.681045751633987,0.962962962962963
4320,GraphMVP,ToxCast,0.7419811320754717,0.7097142857142857
4332,GraphMVP,ToxCast,0.49935649935649934,0.7209302325581395
4344,GraphMVP,ToxCast,0.7265847578347577,0.7586347013409184
4356,GraphMVP,ToxCast,0.5712062256809338,0.80859375
4368,GraphMVP,ToxCast,0.7047619047619047,0.6896666666666667
4380,GraphMVP,ToxCast,0.71763015551048,0.6980528916012787
4392,GraphMVP,ToxCast,0.71875,0.7381818181818182
4404,GraphMVP,ToxCast,0.6749099639855942,0.7830374753451678
4416,GraphMVP,ToxCast,0.7005208333333333,0.7393333333333334
4428,GraphMVP,ToxCast,0.7184983896940419,0.7436868686868687
4440,GraphMVP,ToxCast,0.5848007414272476,0.5966666666666666
4452,GraphMVP,ToxCast,0.6394071721582638,0.0
4464,GraphMVP,ToxCast,0.7117486338797814,0.8188976377952756
4476,GraphMVP,ToxCast,0.6919345057610673,0.699070160608622
4488,GraphMVP,ToxCast,0.7198622273249139,0.7780213757193752
4500,GraphMVP,ToxCast,0.6723771983020012,0.7577418470813923
4512,GraphMVP,ToxCast,0.7014109778973983,0.7071078431372548
4524,GraphMVP,ToxCast,0.6655248348421826,0.7532505910165485
4536,GraphMVP,ToxCast,0.8109999999999999,1.0
4548,GraphMVP,ToxCast,0.7427748350525044,0.7616369884411122
4560,GraphMVP,ToxCast,0.6416666666666666,0.7349081364829396
4572,GraphMVP,ToxCast,0.681178774928775,0.8093333333333333
4584,GraphMVP,ToxCast,0.5777424904062459,0.7787698412698413
4596,GraphMVP,ToxCast,0.7353872486093281,0.8000841750841752
4608,GraphMVP,ToxCast,0.531730560970327,0.6470588235294117
4620,GraphMVP,ToxCast,0.6375973709834468,0.712
4632,GraphMVP,ToxCast,0.7173150640241415,0.781
4644,GraphMVP,ToxCast,0.6719479525449674,0.7548701298701299
4656,GraphMVP,ToxCast,0.589,0.7984
4668,GraphMVP,ToxCast,0.604491126403477,0.9345238095238095
4680,GraphMVP,ToxCast,0.7149367088607596,0.7842056932966024
4692,GraphMVP,ToxCast,0.715204141270769,0.7018308631211857
4704,GraphMVP,ToxCast,0.6818481848184818,0.7337983144434757
4716,GraphMVP,ToxCast,0.7193466504800794,0.0
4728,GraphMVP,ToxCast,0.7281991744066048,0.7777093596059114
4740,GraphMVP,ToxCast,0.7015574067366895,0.8264462809917356
4752,GraphMVP,ToxCast,0.7190322580645161,0.8088097469540768
4764,GraphMVP,ToxCast,0.7227261731978714,0.7461389961389961
4776,GraphMVP,ToxCast,0.7226440809968847,0.7944182389937107
4788,GraphMVP,ToxCast,0.7145374449339207,0.7027027027027027
4800,GraphMVP,ToxCast,0.6473407544836116,0.7059692671394799
4812,GraphMVP,ToxCast,0.7247218190614416,0.6981481481481482
4824,GraphMVP,ToxCast,0.7074036511156186,0.7058823529411765
4836,GraphMVP,ToxCast,0.8102150537634409,0.8518518518518519
4848,GraphMVP,ToxCast,0.6875776397515527,0.6871657754010696
4860,GraphMVP,ToxCast,0.6441798941798941,0.5648148148148148
4872,GraphMVP,ToxCast,0.8313725490196078,0.5365853658536586
4884,GraphMVP,ToxCast,0.7313546423135464,0.6212121212121212
4896,GraphMVP,ToxCast,0.8047138047138047,0.8
4908,GraphMVP,ToxCast,0.7463524130190797,0.5394736842105263
4920,GraphMVP,ToxCast,0.8800000000000001,0.8153846153846154
4932,GraphMVP,ToxCast,0.6696969696969697,0.8863636363636364
4944,GraphMVP,ToxCast,0.7617960426179604,0.9193548387096775
4956,GraphMVP,ToxCast,0.6756272401433692,0.8684863523573201
4968,GraphMVP,ToxCast,0.7276119402985075,0.650375939849624
4980,GraphMVP,ToxCast,0.8113207547169812,0.0
4992,GraphMVP,ToxCast,0.8557692307692307,0.6923076923076923
5004,GraphMVP,ToxCast,0.75,0.7333333333333334
5016,GraphMVP,ToxCast,0.6759259259259259,0.7722222222222221
5028,GraphMVP,ToxCast,0.5815789473684211,0.7470588235294118
5040,GraphMVP,ToxCast,0.7645659928656362,0.7611111111111112
5052,GraphMVP,ToxCast,0.6993589743589743,0.7755102040816327
5064,GraphMVP,ToxCast,0.7256493506493507,0.6031746031746031
5076,GraphMVP,ToxCast,0.7547619047619047,0.9506172839506173
5088,GraphMVP,ToxCast,0.8068027210884354,0.8245614035087719
5100,GraphMVP,ToxCast,0.8688725490196079,0.8253968253968255
5112,GraphMVP,ToxCast,0.7758152173913043,0.7894736842105263
5124,GraphMVP,ToxCast,0.7601199400299851,0.8928571428571429
5136,GraphMVP,ToxCast,0.605,0.0
5148,GraphMVP,ToxCast,0.6875,0.9615384615384616
5160,GraphMVP,ToxCast,0.5183673469387755,0.8148148148148149
5172,GraphMVP,ToxCast,0.7083333333333333,0.6515151515151516
5184,GraphMVP,ToxCast,0.6022727272727273,0.0
5196,GraphMVP,ToxCast,0.7212121212121212,0.6598639455782314
5208,GraphMVP,ToxCast,0.8895238095238095,0.8455882352941178
5220,GraphMVP,ToxCast,0.6969696969696969,0.7347826086956522
5232,GraphMVP,ToxCast,0.6247086247086246,0.6060606060606061
5244,GraphMVP,ToxCast,0.7603550295857988,0.7850000000000001
5256,GraphMVP,ToxCast,0.6666666666666667,0.0
5268,GraphMVP,ToxCast,0.7183400267737616,0.8906976744186047
5280,GraphMVP,ToxCast,0.4873563218390804,0.95
5292,GraphMVP,ToxCast,0.6823529411764706,0.5324675324675325
5304,GraphMVP,ToxCast,0.41071428571428575,0.8863636363636364
5316,GraphMVP,ToxCast,0.7105263157894737,0.0
5328,GraphMVP,ToxCast,0.7714285714285715,0.0
5340,GraphMVP,ToxCast,0.6809954751131222,0.6025641025641026
5352,GraphMVP,ToxCast,0.6142857142857142,0.6388888888888888
5364,GraphMVP,ToxCast,0.6111111111111112,0.6857142857142857
5376,GraphMVP,ToxCast,0.4322916666666667,0.875
5388,GraphMVP,ToxCast,0.78125,0.625
5400,GraphMVP,ToxCast,0.76,0.0
5412,GraphMVP,ToxCast,0.4807692307692307,0.4
