,embedder,dataset,metric_test,metric
3517,GROVER,ToxCast,0.7318681318681318,0.8155659084680734
3529,GROVER,ToxCast,0.9215686274509803,0.7776000000000001
3541,GROVER,ToxCast,0.6266506602641057,0.7700534759358288
3553,GROVER,ToxCast,0.6241987179487178,0.7244822485207101
3565,GROVER,ToxCast,0.5703760162601625,0.7816492450638792
3577,GROVER,ToxCast,0.6070267896354853,0.7261864117446227
3589,GROVER,ToxCast,0.6695296078857722,0.7138394251796314
3601,GROVER,ToxCast,0.7650953178591369,0.793984962406015
3613,GROVER,ToxCast,0.6934362934362934,0.7567966903073285
3625,GROVER,ToxCast,0.7266407872167554,0.8049645390070922
3637,GROVER,ToxCast,0.6489652479500195,0.7766544117647058
3649,GROVER,ToxCast,0.5057692307692307,0.92578125
3661,GROVER,ToxCast,0.7335483870967742,0.7579378627517924
3673,GROVER,ToxCast,0.7189613425732654,0.7706855791962175
3685,GROVER,ToxCast,0.7479650732573627,0.6706349206349207
3697,GROVER,ToxCast,0.6824769433465085,0.8047337278106509
3709,GROVER,ToxCast,0.5455252918287938,0.79296875
3721,GROVER,ToxCast,0.6832165109034268,0.7878787878787878
3733,GROVER,ToxCast,0.6656588824020017,0.892092616863259
3745,GROVER,ToxCast,0.7566110397946084,0.7755602240896359
3757,GROVER,ToxCast,0.7092490842490843,0.8792971734148205
3769,GROVER,ToxCast,0.6078802206461781,0.7739130434782608
3781,GROVER,ToxCast,0.6789598108747045,0.6042780748663101
3793,GROVER,ToxCast,0.7172906602254429,0.782000873743993
3805,GROVER,ToxCast,0.6377708978328174,0.7391304347826086
3817,GROVER,ToxCast,0.6771140609636185,0.7538377192982456
3829,GROVER,ToxCast,0.7270323099919512,0.8428985507246376
3841,GROVER,ToxCast,0.7234195402298851,0.8707627118644068
3853,GROVER,ToxCast,0.5375494071146245,0.6240000000000001
3865,GROVER,ToxCast,0.579483695652174,0.8220289855072465
3877,GROVER,ToxCast,0.5835125448028674,0.6973905723905724
3889,GROVER,ToxCast,0.572685379136992,0.8163377192982456
3901,GROVER,ToxCast,0.5889170590365809,0.90234375
3913,GROVER,ToxCast,0.6519607843137255,0.7871999999999999
3925,GROVER,ToxCast,0.6692148760330578,0.7786960514233242
3937,GROVER,ToxCast,0.7921727395411606,0.7925000000000001
3949,GROVER,ToxCast,0.6694139194139194,0.8013750954927426
3961,GROVER,ToxCast,0.6888020833333334,0.859375
3973,GROVER,ToxCast,0.5691434468524251,0.7911706349206349
3985,GROVER,ToxCast,0.6718146718146718,0.813953488372093
3997,GROVER,ToxCast,0.6363470984173185,0.8108333333333333
4009,GROVER,ToxCast,0.700804522722331,0.7388392857142857
4021,GROVER,ToxCast,0.7131782945736433,0.7441860465116279
4033,GROVER,ToxCast,0.7119834710743802,0.7830404889228418
4045,GROVER,ToxCast,0.716796875,0.7232000000000001
4057,GROVER,ToxCast,0.7407817109144543,0.8392857142857143
4069,GROVER,ToxCast,0.5323333333333333,0.8923884514435695
4081,GROVER,ToxCast,0.7037577881619937,0.702292899408284
4093,GROVER,ToxCast,0.6698861676440151,0.7712031558185405
4105,GROVER,ToxCast,0.6590778429343452,0.8425925925925927
4117,GROVER,ToxCast,0.8521008403361345,1.0
